PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25,PCA26,PCA27,PCA28,PCA29,PCA30,PCA31,PCA32,PCA33
-19.389332,-2.3930058,7.0973315,0.3195196,-18.889847,4.784382,2.8175101,-19.042114,3.8610842,-8.538985,3.9441426,-2.061565,-4.1549716,-3.587171,-4.768928,-4.0811715,-0.91152143,-0.18825784,1.774736,0.7289909,2.3438005,4.6902385,-0.29189444,-0.27806705,0.10175842,-1.0678267,-2.9693084,1.7226202,3.3812008,-4.3988924,-0.3541111,20.289694,-3.3841298
-26.801634,-0.1075668,8.401881,1.679178,-9.343938,-3.0767899,-1.4490062,1.7908807,0.119909026,-3.4244757,-1.6792969,0.5575604,0.74859565,0.4258263,-4.636477,-0.5132619,0.54883164,-1.5257297,0.19175921,0.15317695,1.8462402,1.3432565,-1.1402054,-1.4820825,1.2091254,-0.37750724,-1.3325241,2.955767,3.5643895,-0.639798,-0.7228794,19.492046,-2.1257856
-14.131568,1.4587358,7.0261865,2.9723434,2.164137,7.6365747,5.146959,-22.645966,2.7007666,-0.027548041,6.0442915,-5.0267725,-5.448512,-3.2981663,5.517819,-3.287168,-1.0741432,1.9902984,0.20241341,1.9408451,-2.378405,1.4886215,2.4687681,2.4878273,-2.1823907,0.33377284,-0.32275015,-4.21453,-6.0952873,-1.9588491,2.0430872,-7.388856,-3.3805888
-25.715025,-1.7953477,3.649506,2.6791782,-8.900443,6.902927,4.1496353,-23.398687,3.6700778,-4.9974236,5.4961553,-4.7285075,-5.8592987,-3.5250583,-0.8086903,-4.952766,-1.10985,0.77807325,1.3544583,1.8950793,-0.4170563,2.9419386,1.1143272,1.7141353,-1.8773835,-0.3450664,-1.347354,-1.4314095,-3.3242497,-4.8402953,0.11862473,7.6975713,-4.91552
-19.53965,-0.85444134,10.192494,3.715303,-8.55082,8.729945,6.164144,-26.217194,4.8077416,-4.3560433,8.19768,-4.512486,-5.9957438,-4.4719,1.6476283,-4.0657077,-1.2636755,2.011361,1.1865104,1.9740759,-0.6881621,4.3845477,1.583579,2.086358,-1.5033396,0.0028345233,-1.3130292,-1.7145532,-3.4128208,-3.9554403,1.3069248,5.7089005,-4.3630853
-16.445463,1.1137401,6.1606154,2.6380444,-1.9245982,-0.7089536,-0.6647179,-0.88302547,0.2980927,-0.5499295,-1.4632132,0.48977473,0.61735946,0.5686149,-0.52952147,0.14495854,0.06761186,-0.31715828,-0.0009617047,0.8210076,0.23880497,1.0385653,0.0026285355,-0.6458844,0.4279526,0.31559074,0.0191115,-0.123497464,1.0591841,0.14833081,0.8953451,9.789894,-1.3667781
-29.61406,-3.4263735,6.4765162,2.517871,-21.18229,8.216383,4.9246306,-22.86201,6.1048717,-10.6419935,8.556098,-3.6473932,-5.755346,-5.140231,-5.404322,-5.5013175,-1.3620964,0.30585778,2.7613394,1.4580343,3.2425964,6.45853,0.45744187,0.9948102,-0.5117612,-1.2144746,-2.7099187,2.4192233,4.3054066,-7.2180204,-0.44062626,28.471958,-4.5482817
-22.243868,-0.25285697,3.9499934,0.7210846,-6.9573355,2.2666733,0.6939952,-4.9954085,1.9104189,-4.1000314,2.568585,-0.5593628,-0.5844351,-0.6562103,-2.1695566,-1.3263958,-0.014203701,0.09866864,0.9398913,1.3270937,1.6144385,2.655921,0.3185733,0.697827,0.11268714,-0.21412271,-0.54404056,-0.11428302,0.7238892,-1.7707869,0.37651488,17.291977,-2.6778471
-23.661812,-3.3652797,8.365987,-0.89371,-26.823563,3.3357959,1.4131087,-12.839925,5.1708474,-11.754415,4.92494,-1.746423,-3.2472377,-4.1300645,-9.71651,-4.195954,-0.43638837,-1.266228,2.2423987,0.50767595,5.084792,6.283809,-1.4125376,-0.8279945,1.9491233,-1.5887992,-3.7042308,5.1032534,9.95086,-5.2523932,-1.6626973,37.130924,-2.7437403
-31.49948,0.3687432,9.812592,3.1868477,-25.257883,7.967738,6.1076527,-31.05965,7.2005806,-12.6598015,11.352689,-3.858832,-6.759027,-5.8805685,-7.723159,-6.36728,-0.9455169,0.35693195,3.2043812,1.1254452,4.1240115,7.8453646,-0.041927863,-0.5363181,-0.8409532,-1.263591,-3.9960918,3.513209,5.0919886,-7.591089,0.8513774,32.657856,-4.9397235
-18.908298,-0.1347871,9.636446,0.0751037,-8.126267,0.18783568,0.72114146,-1.4255338,1.321851,-3.7676196,0.78337526,0.13208231,0.14548446,-0.9563117,-3.5616214,-0.99175453,0.04221209,-0.85238117,0.46861,0.1150162,1.1960579,2.9465575,-0.47424102,-0.25677338,0.7497574,-0.43809822,-1.4866873,2.6640751,3.3423274,-1.3013076,0.21471553,20.571154,-1.357539
-21.958088,-2.0818326,6.15205,1.4987923,-9.711205,1.986938,0.7852953,-15.042275,1.6029483,-6.3440475,1.347036,-2.6815696,-3.5993564,-2.1305866,-1.6072117,-2.9685006,-0.95538294,-0.2530792,0.71236575,0.74476403,-0.13748187,1.9259156,-0.031673167,0.35848066,-1.3311192,-0.49265873,-1.5261418,-0.5618172,-1.686177,-3.2652092,-0.23448752,7.214224,-3.8072915
-22.670692,0.31505448,4.32228,1.2850647,-12.715319,2.5716865,1.2016933,-10.8825445,2.6434443,-6.71396,2.359648,-1.56171,-3.3204446,-2.6087627,-3.8348565,-3.1396754,-0.25772318,-0.19253834,0.9974509,0.8514028,1.1276152,3.6529021,-0.21904595,0.32031503,-0.044057764,-0.82580674,-2.1201909,1.0931064,1.8731169,-3.3616703,0.46288815,16.184921,-3.5919948
-27.064993,1.8447165,9.502412,2.1095266,-0.28677252,3.6664426,3.9296806,-8.381513,1.9399335,-0.9029255,3.2408948,-1.3208365,-1.7993376,-1.1725876,1.2742115,-1.353923,0.14543423,1.3498218,0.20687672,1.6175525,-0.91705227,2.506384,1.3629131,2.044895,-1.1458175,0.37279868,0.020730214,-1.3131869,-2.5142443,-1.16191,1.623559,5.5793567,-2.7154415
-28.961407,0.19989988,6.3152037,1.126791,-21.59855,1.7549319,1.57497,-1.8584759,3.7139573,-7.464299,4.014427,-0.01691644,-0.57867366,-0.8302787,-10.122362,-1.7396863,0.1763142,-1.9438376,2.0512433,0.65077066,5.943623,5.056901,-1.6595091,-2.0664396,2.3325763,-1.0203321,-2.3974683,6.12121,8.182574,-3.8030837,-1.507911,42.852142,-3.334413
-24.057146,-1.5021805,4.109167,1.2637941,-5.4308925,1.0699028,-0.055108305,-7.6777887,0.81458986,-2.5661073,0.25567758,-1.7077912,-2.3297255,-1.1083724,-0.65365076,-1.6192981,-0.15181182,-0.13303864,0.06475347,0.89985186,-0.16448674,0.64877474,-0.01426369,-0.3152423,-0.64805394,-0.27345634,-0.56381786,-1.189685,-0.99715203,-1.6927326,-0.10302287,4.780528,-3.1816816
-18.252165,1.8439656,10.989762,-0.83701235,-10.705139,5.3029594,3.6905842,-16.64227,3.5845246,-5.5125313,5.3854623,-1.7778561,-3.4170082,-2.0982976,0.21702759,-2.039361,0.07692601,1.3906326,1.6447774,1.764038,0.47669193,4.0119658,0.88121974,2.1860728,-0.3138527,-0.4162129,-1.1027852,-0.052283924,-0.50109833,-2.4920673,1.7862227,15.279416,-3.2054162
-21.772833,-3.2907424,6.9264135,1.881391,-28.397001,4.765162,2.061541,-24.758863,5.680466,-13.043372,6.620446,-2.4995518,-4.594611,-4.877482,-9.666644,-5.2875504,-1.0289686,-1.0248957,2.7775488,0.48849055,4.7111697,7.087634,-0.9385577,-1.1716076,0.69991684,-1.866913,-4.1451755,4.920233,7.2320485,-7.276367,-1.1619246,35.937767,-4.3711886
-19.592077,-2.1684105,6.12628,-0.66250765,-12.46708,2.3607376,0.903469,-13.257636,2.1086912,-6.8428106,1.8270508,-2.5435083,-3.577299,-2.6116474,-4.0185347,-3.110376,-0.8559682,-0.68773586,0.4605827,0.37157255,1.1660017,2.463981,-0.6405277,-0.64502597,-0.2793563,-0.92248267,-2.09956,0.37971967,0.37054142,-3.5799882,-0.8214472,12.381759,-3.565733
-20.852028,-1.0244443,6.583747,3.8350341,-4.844017,8.281839,5.946897,-28.965944,4.003768,-3.4680717,8.066448,-6.047377,-6.8187084,-3.9709835,1.4470458,-5.34348,-1.5749387,1.7082713,0.829935,2.0761502,-0.8806514,2.4555442,1.6610316,1.6627866,-2.0403185,-0.030244062,-1.1706617,-2.468829,-4.7493052,-4.8162303,0.46740693,0.89857507,-4.1722875
-20.946543,-1.3556986,5.348692,2.819879,-10.006516,6.8444605,5.5319147,-23.724293,3.6385617,-6.467619,5.564767,-4.4444275,-6.2124295,-3.8113096,-0.64431334,-4.969867,-1.1890011,0.71565574,1.1405479,1.2369869,-0.07387492,2.625613,0.8366673,0.6018199,-1.9930743,-0.33173662,-2.0791967,-1.4761947,-3.2015707,-3.707636,0.5507561,6.323904,-3.97918
-19.870947,-0.25789118,10.159658,2.4370072,-7.2649803,6.9053264,4.0017185,-16.670822,3.5236557,-3.8781872,5.3322067,-2.781683,-3.4536176,-2.5348983,0.82483953,-2.5648096,-0.51346254,1.7879488,1.4976441,2.1257718,0.46820626,2.942476,1.7772229,1.8324437,-0.57745516,0.0050699455,-0.5157425,-0.6126664,-0.8610862,-1.7515978,0.69627225,8.820191,-3.334604
-13.497792,-2.337079,6.2648387,1.8308123,-4.717227,-2.8215156,-1.7541866,4.4081364,-0.50564265,-2.5610843,-3.4728422,0.5683838,1.1957581,0.59314096,-1.9603167,0.20715497,0.37782794,-1.2328503,-0.1669345,0.22218102,0.44072354,0.5502642,-0.9861999,-1.0165988,0.7409071,-0.33047795,-0.67165077,1.7248038,2.376967,0.54048884,-0.6244088,13.601711,-0.644738
-24.044117,-1.2522871,7.421735,0.09126417,-8.733154,2.6235995,2.1686597,-9.158465,1.3926679,-4.4446187,0.99053437,-0.8417766,-1.4755763,-0.74100304,-2.5064998,-1.5620259,-0.13591257,0.2757301,0.74624735,1.4192507,0.7883577,2.090732,-0.09330447,0.6645006,0.2078518,-0.30988827,-0.9785057,0.15165682,-0.6189267,-2.1915703,-0.14401612,13.168382,-2.8528593
-23.54711,0.95121956,10.085283,7.8028407,-14.552339,13.536937,10.19254,-38.67277,7.648515,-8.920637,12.588809,-7.144883,-9.727196,-6.340126,-0.08947599,-7.478529,-1.596967,2.0790687,2.649289,2.472713,1.5528599,5.9516788,1.9055586,1.6982232,-2.3872447,-0.70593834,-2.6181812,-1.021224,-2.4750612,-7.183335,1.3710753,10.63951,-5.356006
-17.810152,1.9619095,9.895002,1.4670442,2.6991181,-0.61494064,0.34868756,3.7757876,0.46476907,1.585379,-0.8041234,1.2875732,1.6286303,1.0204352,1.8499196,1.0305537,0.9941009,0.5790794,-0.15360291,1.2751211,-0.44470248,1.4084879,0.33826163,0.7145405,0.72521776,0.36179087,0.9971456,0.35386717,0.18886591,1.9438554,1.2619355,6.289423,-0.81606096
-21.886377,-2.2078226,9.484832,1.1000745,-6.235438,-6.270117,-3.7795758,12.043579,-0.727609,-2.106497,-4.2437186,2.9518213,4.3475757,1.9647242,-6.2287517,1.4559137,0.7696787,-2.1772542,0.19985814,0.30840746,2.6035943,1.9259983,-1.5694358,-1.0254225,2.3317976,-0.07020085,0.005060168,4.6387906,6.9659038,0.9131122,-1.6108383,27.572577,-0.2391526
-22.942768,-0.7971107,6.6433673,0.42119795,-22.392567,7.896093,5.929352,-27.622093,6.1924124,-11.735258,9.16171,-2.9645154,-6.8007703,-5.476669,-4.9744205,-5.408703,-1.2461427,0.8593447,2.751108,1.6196973,2.3080676,7.46133,0.3556629,1.1071619,-0.6416158,-0.99652827,-2.957987,1.4011511,2.3318603,-6.4923162,1.3898518,23.606997,-4.559556
-29.892256,1.3280281,6.4073496,-0.4387241,-27.784208,4.0892253,2.4243422,-15.721933,5.3277082,-11.809986,5.156388,-2.0748744,-3.815343,-4.1343045,-9.385461,-3.48438,-0.61966616,-2.1282406,3.228006,0.3848045,6.260927,6.684053,-1.2280736,-1.8866203,1.0326294,-1.2361827,-3.5332456,5.7556586,10.227294,-5.7468157,-0.13453391,42.523285,-3.8663285
-19.905184,-1.7461671,6.7519197,-1.0473647,-8.095682,-0.34701496,-0.21045224,-3.1248536,0.4206823,-4.055276,-0.52543235,-0.7921686,-1.6211367,-1.1367546,-1.7354443,-0.5882185,0.12331705,-0.3574843,-0.12688793,0.5261705,-0.16946588,1.2017019,-0.49037504,-0.2717325,-0.108339675,-0.4935877,-0.72802204,-0.034405734,0.36155942,-0.95896655,-0.28342,8.449674,-2.2266855
-26.811022,-1.8728744,5.4689775,-1.3960956,-18.64358,0.11797491,0.34288642,-6.8061686,2.382263,-7.413544,2.457478,-1.2592725,-1.6754318,-2.1632733,-6.8003774,-2.5493548,-0.25003484,-1.5598533,0.88737094,0.2423706,3.1393576,3.8755841,-1.3441782,-1.2690918,0.7971381,-1.1968157,-2.4955695,4.152002,5.186607,-3.6271477,-1.5985806,27.836657,-3.2486842
-20.653482,-1.2093146,8.391537,-0.12196394,-5.5929136,0.8133439,1.4555582,-9.266337,0.9484972,-3.710951,0.8249565,-1.0450234,-1.8533432,-1.6336706,-1.6354055,-1.5207331,-0.1562441,0.22701475,0.007860309,0.7247998,-0.20641458,1.5124317,-0.2295704,-0.2241715,-0.64278835,-0.3538408,-0.8447215,-0.68313193,-1.1518506,-1.1210601,0.18631254,8.511413,-2.5140536
-21.485344,-3.2287354,5.4397216,0.94117475,-9.375931,3.1746523,2.1867683,-15.44784,1.7245108,-5.285414,2.5743122,-2.0481374,-3.5230417,-1.7159423,-1.1824049,-3.114742,-0.8433308,0.0877162,0.3186731,0.9992088,0.015210182,2.3637304,-0.04271815,0.91291046,-0.99876505,-0.52197105,-1.6341746,-1.4930799,-3.7914326,-3.4681432,-0.44192624,5.427799,-3.8644211
-26.12663,-0.79240197,7.322893,3.0811205,-12.782511,5.0460324,3.492288,-17.355886,3.6880836,-6.9219127,5.4829297,-2.9222572,-4.135428,-3.1770234,-2.234008,-3.5223243,-0.7843295,0.36263746,1.678514,1.465644,1.3903747,3.3553402,0.46549857,0.7718803,-0.85412455,-0.5919622,-1.721064,-0.35563225,-0.0035303207,-3.428896,0.08902722,17.723589,-3.8839004
-24.464964,0.010477884,7.8984942,2.8526516,-12.236022,3.6434696,2.9481723,-12.645736,3.176771,-4.2988725,4.4756107,-1.7379979,-3.3349242,-1.8808146,-2.2696486,-2.625541,-0.3658833,0.31499296,1.6004992,1.3865784,1.4960684,3.1178365,0.21273294,0.37693414,-0.034981735,-0.37472835,-1.2052188,0.84021956,1.6036065,-3.1574228,0.5263149,16.459381,-3.3577356
-25.54924,0.3033399,8.048493,0.41007474,-8.206586,1.7509655,2.718825,-10.29432,1.9000617,-4.8561215,3.5487778,-1.4081959,-2.283485,-1.6802425,-1.3256978,-1.9009598,-0.33212855,0.2959459,0.45624942,0.9906073,0.63040304,2.6126058,-0.16785595,0.2916158,-1.1844512,-0.40464345,-0.87327945,-0.50107914,-1.8955489,-1.615162,0.27511963,13.620564,-2.9278202
-22.796253,-0.05996836,8.7533245,6.039719,-11.040738,6.2317443,5.4035983,-23.403362,3.981728,-5.5347986,6.1238523,-3.449588,-5.3610287,-3.0363193,-1.0988125,-3.9150653,-0.7145156,1.2110708,1.3479283,2.0384042,0.5074252,3.773998,0.72565246,0.96005464,-1.4370731,-0.46399012,-1.6858459,-0.19110756,-2.8017788,-3.4616132,0.39235646,11.907658,-4.2726088
-25.776047,-0.021647774,4.247281,0.022688638,-11.440399,-3.0389926,-2.123143,8.09982,0.2720827,-5.1465154,-1.8838171,1.3288444,1.6254388,-0.15936664,-6.2457056,-0.5292192,0.5659699,-2.1517203,0.13581653,-0.4307062,2.7726188,2.4089396,-1.3587247,-1.7030736,0.9124198,-0.79500395,-1.7353626,4.304504,6.627958,-1.5463799,-0.60329413,25.189154,-1.2393258
-21.531506,0.17365621,6.855167,1.9239336,-3.7748508,5.5738134,3.684508,-19.947533,2.5301566,-3.961845,4.741649,-4.2568965,-5.1662107,-3.1681454,-0.41664317,-3.675424,-0.74933267,0.5999012,0.4263205,1.1462168,-1.1348766,2.4856958,1.1060449,1.0601575,-1.7200608,-0.094998285,-1.4752684,-1.6797783,-3.6009178,-3.6115558,1.0373836,5.247668,-4.076859
-23.1102,-4.4366035,5.4309907,-1.7846427,-18.497698,4.303372,2.4394712,-24.734837,3.7475822,-9.739699,5.544956,-3.6092129,-6.2937865,-4.244239,-4.4481964,-5.0673122,-1.150316,0.06935227,1.1878692,0.76107675,1.330226,3.8533983,-0.24312079,0.5705622,-0.925038,-1.1712458,-2.967524,-0.4277311,0.028602734,-5.361493,-0.7525692,15.484615,-4.499027
-20.670656,-2.3324153,8.663871,3.642318,-26.73872,6.900554,4.791805,-25.54306,7.121765,-11.618714,10.0909605,-3.1652412,-5.111209,-5.223958,-8.407464,-5.633959,-1.0948732,-0.4423443,3.137862,0.8848195,4.9456267,7.5380907,-0.6190672,-1.006772,0.5946346,-1.4327292,-3.8864195,4.272737,6.37336,-7.0038743,-0.5711723,35.60963,-4.122066
-20.838255,-1.7994537,6.857831,0.6201494,-8.313352,3.5403254,2.2292554,-18.09128,2.1628978,-4.843292,3.2693126,-2.636959,-3.919418,-2.246203,-0.8174157,-3.170231,-0.709143,0.55390567,0.44234678,1.0659213,-0.8781011,2.4507942,0.22808093,0.9037156,-1.1057609,-0.30767122,-1.608065,-1.8302964,-3.2363284,-2.9522903,0.4142886,6.9794536,-3.8069677
-22.307722,-0.51100844,4.884859,1.000659,-13.262051,2.9079313,1.8749893,-13.55864,2.1828237,-6.401475,2.9317908,-2.7784688,-4.067519,-2.2577727,-2.7535264,-3.0060914,-0.59880096,-0.25805894,0.7772315,0.64621997,0.8890698,2.7997715,-0.18389995,0.09556014,-0.81128615,-0.59981674,-2.2200336,0.5072693,-0.11263995,-3.219225,-0.0082479725,14.695994,-3.7143722
-21.215567,-1.6507449,4.932979,0.29914942,-8.915738,0.48755008,1.1550934,-8.437215,0.97502595,-4.191856,1.1825258,-0.9870539,-2.1055362,-0.97827363,-2.2399788,-1.3642404,-0.221178,-0.28619,0.22392449,0.41143197,0.29149285,1.3058993,-0.45709246,-0.7122991,-0.3511659,-0.38749915,-1.2744138,-0.4615227,-0.64441216,-1.6544223,-0.008884349,12.69193,-2.6796296
-22.32027,-2.6527438,6.80469,0.7496681,-9.53304,0.41630638,0.46758902,-5.339597,1.5715133,-4.7995734,1.262837,-0.5457629,-0.78823227,-0.7831167,-4.2524724,-1.7243278,-0.19990388,-0.49756703,0.87131375,0.9549364,1.8824737,2.780836,-0.8578293,-0.21687579,0.7088397,-0.55356437,-0.92401713,1.7719336,2.2057953,-1.9780273,-1.004606,18.882061,-2.3870482
-26.660473,0.74521345,8.897811,3.685313,-26.588589,2.645243,2.2996895,-8.043904,5.4798446,-9.4715,4.7801366,-0.11576166,-0.8128035,-2.455467,-10.256072,-2.976787,0.015245675,-1.757987,3.2751884,0.50874627,6.906022,6.407685,-1.1136057,-1.8223531,2.4461637,-1.0241611,-3.277888,8.032683,12.946182,-5.106219,-0.45357922,48.732155,-2.210548
-24.50342,-0.79838955,9.490791,5.969858,-8.36129,5.435077,5.0081525,-20.087805,3.386456,-4.663248,5.119329,-3.6349812,-5.1510296,-2.7739644,0.4377929,-3.9074907,-0.6973879,0.5928161,0.9308654,1.3921232,-0.27130955,3.199074,0.7543253,1.627187,-1.4450948,-0.18623702,-1.5471295,-1.0019829,-3.0371616,-3.8183634,0.5921663,6.314144,-3.766807
-32.111645,-1.8831648,4.76139,-2.614377,-31.259531,1.2091,0.35933027,-14.554687,4.4333677,-13.366361,4.6293807,-1.6872152,-4.5586133,-4.1832457,-12.439258,-4.7710357,-0.37096757,-2.650971,1.7547022,-0.6463219,4.779049,6.0017495,-2.2016695,-2.4421458,0.88000894,-1.8794996,-4.999488,4.911303,8.5025,-6.768997,-1.2885323,36.277542,-4.372575
-19.144804,-1.8401529,9.040015,0.9193531,-5.269734,1.4765565,0.850378,-7.0701866,1.8018527,-4.1823344,1.0476608,-0.83370274,-1.9072876,-0.9898115,-1.2712433,-1.5971388,-0.074173614,0.10558343,0.7280334,0.8856804,0.5241075,2.0220919,0.28619918,0.40971172,-0.19302438,-0.21300521,-0.4654185,-0.12901023,0.980705,-0.83477134,-0.006205245,12.9794235,-2.3846757
-21.980652,-0.10576472,4.279922,-0.20603557,-8.856018,-4.3607078,-2.6960788,11.9994955,-0.35139358,-3.6608975,-2.3088164,2.112125,2.9677176,1.4384494,-5.5360904,1.0214356,0.61078763,-2.2286003,-0.1468171,-0.42462182,2.5447783,2.0872078,-1.3111446,-1.1552472,1.5583072,-0.39725983,-0.75974315,3.9621975,4.7000327,-0.7754682,-0.8796761,26.047352,-1.3998514
-25.228363,-1.2500453,6.308551,1.7339896,-23.820303,1.9459596,1.0989139,-7.284584,4.0665116,-8.846079,3.6243947,-1.0589621,-1.7063818,-2.1934147,-7.901237,-2.7113125,-0.025090303,-1.500589,2.0995867,0.36559024,5.104978,5.2581673,-1.4409361,-0.9116185,1.9673352,-1.1031319,-3.1066737,5.42425,7.9926867,-4.081822,-1.2562566,37.818844,-3.0626347
-21.727556,-0.04254427,5.723016,2.3095813,-17.826117,3.8826532,2.1936905,-17.223444,4.303214,-7.9015703,6.0672755,-2.309037,-3.9461715,-2.8249805,-5.721021,-3.7460594,-0.65222394,-0.024650363,2.31149,1.2568916,3.3281527,5.0417843,-0.27794597,-0.35839525,0.3296254,-0.86426353,-2.2095766,3.1371639,4.4177904,-4.983592,0.010758418,26.605936,-3.9235158
-20.787388,-2.867958,8.278135,2.0330648,-5.7171116,6.337185,4.188964,-26.724493,3.1866634,-4.43417,5.308626,-3.7251256,-5.4797893,-2.7842212,0.67061055,-4.4051876,-1.0470684,1.5945183,1.134795,2.1424944,-0.7785928,3.353081,1.4163986,2.4100046,-1.5977433,-0.11959169,-1.1300459,-1.9503934,-4.299298,-3.7773125,0.3585542,5.1200314,-4.442605
-23.604809,-2.6920273,11.205614,1.3840473,-17.348057,4.858643,2.9590907,-19.79776,4.0857487,-8.892429,5.4464455,-2.898168,-3.3860953,-3.6176002,-5.923302,-3.9073381,-0.74590796,-0.26524723,1.8230158,1.4069439,2.913176,5.5466576,-0.32424498,0.31131193,0.16113608,-1.0059066,-2.3900661,2.5626569,2.8469703,-4.509457,-1.2415996,27.045704,-3.405982
-15.30673,-1.2110047,5.753591,-0.044323165,-4.25124,1.2757745,0.23473419,-5.613093,1.0262123,-2.6173434,1.3261616,-0.8620145,-0.73573524,-0.9552269,-0.21409155,-1.0734705,0.012072571,0.3099281,0.23148435,0.86604995,-0.20330778,1.3921044,0.26902083,0.35923588,-0.04472486,-0.45316994,-0.46009433,-0.39415273,-0.47896752,-0.82415235,0.08364317,9.330463,-2.1715677
-22.28195,0.14787954,6.231028,2.2321851,-2.215318,-2.4298468,-0.68823284,6.9872656,-0.43659976,0.121472806,-2.6083946,0.78693795,1.7532172,1.2862364,-2.1594522,0.73610777,0.8924781,-0.8679307,-0.42247397,0.3615625,0.55184,0.20982929,-0.6261138,-0.7678041,1.0662568,0.14302972,-0.027590018,1.5150976,1.4763803,0.9654183,-0.42208457,13.805363,-1.4602141
-16.836592,-1.0825026,7.070224,-1.9788259,-7.051569,1.6327417,1.7255577,-10.7464,0.9332049,-4.350759,1.4113616,-1.5488257,-2.4238632,-1.5336424,-0.9375552,-2.0410275,-0.56477773,0.08791716,0.11364375,0.6770503,-0.49071908,1.9518495,-0.058502864,0.4625911,-0.8363491,-0.27047297,-1.4665176,-0.3703211,-1.9711806,-1.6975913,0.47296542,7.3158407,-2.3376768
-19.125067,-0.7698729,2.4680355,-0.8037266,-5.884408,-1.2459646,-1.30328,-2.2500606,0.01931092,-3.4342897,-1.5204172,-0.13327242,-1.0179707,-0.45095643,-1.900796,-0.74302435,-0.007505231,-0.44725403,-0.1016013,0.32921118,-0.049963564,0.7104351,-0.6442541,-0.46771026,-0.048630748,-0.33802953,-0.95600516,-0.0843879,0.67928535,-1.2862861,0.46360666,8.416074,-2.2177699
-31.681969,0.0559487,4.9356637,1.5955791,-11.17157,-2.318376,-2.8663824,8.202849,1.3376793,-2.7646735,-0.6737542,1.3639822,2.6665895,0.88327616,-6.6519794,0.10878284,0.7591823,-2.1060092,1.4923155,0.73870504,4.470298,2.8339012,-0.8990851,-1.558588,2.4927847,0.059466258,-0.47505516,5.5696435,10.055114,-0.7019589,-1.1762457,34.95071,-2.1492538
-19.18895,-2.3667297,8.882694,2.0665896,-8.932603,4.039034,3.348288,-13.667341,2.717669,-4.2895474,3.160031,-1.7184422,-3.4455898,-2.4455109,-2.3718197,-3.1146488,-0.6525961,0.33297974,0.6164141,0.83115613,0.36518317,3.4739537,0.032552905,0.45984417,-0.20364381,-0.27106556,-1.3963209,0.39551565,0.20708789,-3.487537,0.07019896,11.5418625,-2.7107751
-21.127987,-0.765359,4.575025,1.5216336,-9.834602,5.766932,3.1429381,-21.074348,3.5141838,-5.6385384,7.4167056,-4.129155,-4.971905,-3.785187,-0.9447758,-3.866537,-0.7940918,0.909254,1.3205345,1.4815147,0.33544216,2.776722,1.017982,0.5627786,-1.4008803,-0.5710081,-1.2957703,-1.2068887,-1.3584177,-3.9783533,0.41273484,10.120569,-3.9587047
-24.073988,-1.8900495,6.5742054,-0.8056312,-11.616158,0.9149036,0.53851527,-13.0485935,2.2680657,-6.6231976,2.7006683,-2.0818083,-2.7485237,-2.1669085,-4.616357,-3.0605206,-0.64386094,-0.7578341,1.028766,0.78598523,1.3202891,3.1292684,-0.5622031,0.05974682,-0.12052928,-0.69069755,-1.8069608,1.1962948,1.4828185,-3.80911,-0.41027516,19.101978,-3.2554405
-18.775488,0.89307016,6.505029,2.4140387,-10.231002,4.4693713,3.586126,-16.75248,2.7057934,-3.9844174,3.753041,-2.550552,-3.7964032,-2.6578567,-0.50381273,-2.5673172,-0.27071393,0.6635178,0.8832464,1.2089233,-0.29223123,2.0661373,0.5828278,0.27037433,-0.81086695,-0.6679223,-1.6688985,-0.7154993,-2.0351908,-2.6057708,0.9297321,11.082665,-3.5132372
-16.579334,2.1758602,9.03226,2.3477392,-7.5752883,13.01715,8.361104,-39.171894,6.74452,-4.5757294,11.660553,-6.6864777,-9.08016,-5.9871345,2.8440487,-6.660648,-1.9098731,2.7955182,2.2847898,3.0424364,-0.739599,6.092092,3.5432692,3.7293925,-2.1973004,0.24873984,-1.4589509,-2.4097311,-3.161526,-5.3607416,2.8463671,3.9317193,-4.8599772
-18.696018,-2.245451,5.979134,0.5103642,0.014785516,1.1291182,0.056542523,-9.665276,0.31320354,-1.0539502,0.47147295,-2.3394392,-1.9027677,-1.0217916,0.77978355,-2.0683126,-0.4112654,0.12021094,-0.5733702,1.3191206,-1.5496725,0.36951372,0.74162996,0.6610485,-0.7038673,-0.13773419,-0.1087452,-1.6353878,-3.741667,-1.5090122,-0.46384802,0.8159194,-2.9636939
-21.725733,0.39982635,6.8480043,3.4670632,-4.0148335,5.160808,3.9332979,-17.658142,2.7701423,-3.0423524,4.3130674,-3.0124156,-4.73384,-2.4228039,0.27862442,-2.9953432,-0.9334405,0.62407917,0.5970733,1.4769306,0.14224672,3.206402,0.7869894,1.0598845,-1.1226362,0.14188789,-0.65772986,-1.2561225,-1.9051759,-2.9348392,1.0179236,4.4760356,-3.402565
